Unnamed: 0,imdb_id,startYear,originalTitle,runtimeMinutes,one_genre,genres1,genres2,genres3,tags,mood_tags,youtube_id,split
1132,tt0114614,1995,Tank Girl,104,Comedy,Action,Comedy,Sci-Fi,"cult, humor, violence, stupid","humor, violence",Y3iEgKjh3Nk,test
1133,tt0114660,1995,Things to Do in Denver When You're Dead,115,Drama,Crime,Drama,Thriller,"revenge, comedy, neo noir, violence","comedy, violence",i1o_PO3ridY,test
1134,tt0114671,1995,Land and Freedom,109,Drama,Drama,War,,flashback,,VKCOkm5wA48,test
1135,tt0114694,1995,Tommy Boy,97,Comedy,Adventure,Comedy,,"cult, comedy, entertaining, humor","comedy, humor",U-xFypjUqTM,test
1136,tt0114702,1995,Total Eclipse,111,Drama,Biography,Drama,Romance,"violence, romantic, cruelty, sadist, flashback","violence, romantic, sadist",tO70ErMaCjQ,test
1137,tt0114709,1995,Toy Story,81,Comedy,Adventure,Animation,Comedy,"comedy, fantasy, cult, cute, violence, clever, humor, entertaining","comedy, fantasy, cute, violence, humor",4KPTXpQehio,test
1138,tt0114720,1996,Tremors II: Aftershocks,100,Action,Action,Comedy,Horror,cult,,naO4wVS_8Jk,test
1139,tt0114746,1995,Twelve Monkeys,129,Thriller,Mystery,Sci-Fi,Thriller,"comedy, psychological, dark, murder, depressing, stupid, mystery, dramatic, cult, alternate reality, violence, atmospheric, flashback, insanity, psychedelic, alternate history, prank","comedy, dark, depressing, mystery, dramatic, violence, atmospheric",tSQonjDo9Jk,test
1140,tt0114781,1995,Under Siege 2: Dark Territory,100,Horror,Action,Adventure,Thriller > Horror,"revenge, comedy, action, murder, violence","comedy, action, violence",OhPOPHR67-U,test
1141,tt0114787,1995,Underground,170,Drama,Comedy,Drama,Fantasy,"comedy, murder, psychedelic, satire, romantic, revenge","comedy, romantic",iKdl5r7_ZPc,test
1143,tt0114852,1995,Village of the Damned,98,Horror,Horror,Sci-Fi,Thriller,"paranormal, violence, murder",violence,Y7tNVTmlkzg,test
1144,tt0114857,1995,Virtuosity,106,Crime,Action,Crime,Sci-Fi,"murder, violence, flashback, good versus evil, insanity, sadist, sci-fi","violence, sadist",KEDdaStz4kw,test
1145,tt0114885,1995,Waiting to Exhale,124,Drama,Comedy,Drama,Romance,revenge,,j9xml1CxgXI,test
1146,tt0114898,1995,Waterworld,135,Action,Action,Adventure,Sci-Fi,"cult, stupid, sci-fi",,xkulYwRDAmY,test
1147,tt0114906,1995,Welcome to the Dollhouse,88,Comedy,Comedy,Drama,,"comedy, cruelty, depressing, cult, psychedelic, satire","comedy, depressing",PTCoF7ZQG0E,test
1148,tt0114924,1995,While You Were Sleeping,103,Romance,Comedy,Drama,Romance,"cute, boring, entertaining, romantic, feel-good","cute, boring, romantic, feel-good",d3RSYSsgz3w,test
1149,tt0114938,1995,Wild Bill,98,Action,Action,Biography,Western,"cult, revenge, storytelling, flashback",,chceChQAVjI,test
1151,tt0115438,1996,2 Days in the Valley,104,Crime,Comedy,Crime,Thriller,"comedy, suspenseful, neo noir, murder, suicidal, violence, revenge","comedy, suspenseful, violence",umjwm08s104,test
1152,tt0115624,1996,Barb Wire,98,Action,Action,Sci-Fi,,"avant garde, murder, cult, flashback, revenge, sci-fi",,F2mk5MZwksg,test
1153,tt0115639,1996,Beautiful Girls,112,Comedy,Comedy,Drama,Romance,"violence, cult, humor, atmospheric, romantic","violence, humor, atmospheric, romantic",0AvkCamSj5o,test
1154,tt0115640,1996,Beautiful Thing,90,Comedy,Comedy,Drama,Romance,"queer, feel-good",feel-good,YnqhBZpKTl4,test
1155,tt0115641,1996,Beavis and Butt-Head Do America,81,Comedy,Adventure,Animation,Comedy,"cult, comedy, entertaining, stupid",comedy,jRnVQ4NBXko,test
1156,tt0115644,1996,Bed of Roses,87,Romance,Drama,Romance,,"romantic, fantasy","romantic, fantasy",GJ6-ymSjShg,test
1157,tt0115710,1996,Blood and Wine,101,Crime,Crime,Drama,Thriller,"romantic, neo noir, murder",romantic,bVfNwv-vBlk,test
1158,tt0115714,1996,Bloodsport III,91,Action,Action,Sport,,violence,violence,sBTDK2avjnw,test
1159,tt0115734,1996,Bottle Rocket,91,Comedy,Comedy,Crime,Drama,"cult, humor, psychedelic, romantic","humor, romantic",hspUSez-rYY,test
1160,tt0115744,1996,Brassed Off,108,Drama,Comedy,Drama,Music,romantic,romantic,_b4zPoleN28,test
1165,tt0115886,1996,Children of the Revolution,101,Comedy,Comedy,Drama,Romance,"comedy, avant garde, murder, violence, flashback, insanity, satire","comedy, violence",VYtklkIQOqQ,test
1166,tt0115906,1996,Citizen Ruth,106,Comedy,Comedy,Drama,,"dark, satire",dark,oIb4KbnMQ38,test
1168,tt0115956,1996,Courage Under Fire,116,Action,Action,Drama,Mystery,"violence, murder",violence,F3n76pChEcs,test
1169,tt0115964,1996,Crash,100,Drama,Drama,,,"mystery, violence, cult, insanity, psychedelic, sadist","mystery, violence, sadist",XY7mcGOh0ws,test
1170,tt0116126,1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,89,Comedy,Comedy,Crime,,"comedy, cult, flashback, humor, satire, revenge","comedy, humor",JAAhQwcJ20U,test
1171,tt0116130,1996,Down Periscope,92,Comedy,Comedy,,,prank,,pjyjP5h6PjI,test
1172,tt0116147,1997,Drive,100,Action,Action,Adventure,Comedy,"cult, suspenseful, violence","suspenseful, violence",ipxCifEHS2M,test
1173,tt0116213,1996,Eraser,115,Action,Action,Crime,Thriller,"violence, action, neo noir, murder","violence, action",P3nrgwO3R-w,test
1174,tt0116225,1996,Escape from L.A.,101,Action,Action,Adventure,Sci-Fi,"mystery, murder, cult, violence, flashback, humor","mystery, violence, humor",kN-GSO4PfQ8,test
1175,tt0116253,1996,Executive Decision,133,Action,Action,Adventure,Thriller,"mystery, suspenseful, murder, violence, flashback, revenge","mystery, suspenseful, violence",3pdPOqN06ec,test
1176,tt0116259,1996,Extreme Measures,118,Drama,Crime,Drama,Mystery,neo noir,,U4wtM2UIWkg,test
1178,tt0116282,1996,Fargo,98,Crime,Crime,Thriller,,"comedy, dark, neo noir, murder, boring, bleak, cult, violence, absurd, psychedelic, satire, entertaining","comedy, dark, boring, violence",h2tY82z3xXU,test
1179,tt0116287,1996,Fear,97,Horror,Drama,Horror,,"violence, neo noir, murder",violence,p2AlffKozbg,test
1180,tt0116289,1996,Feeling Minnesota,99,Comedy,Comedy,Crime,Drama,comedy,comedy,LoVRGgufV2w,test
1181,tt0116311,1996,First Kid,101,Comedy,Comedy,Family,,violence,violence,_t7ubr0jBII,test
1182,tt0116329,1996,Fly Away Home,107,Drama,Adventure,Drama,Family,"tragedy, inspiring",inspiring,KxEK8xHyAnc,test
1183,tt0116361,1996,Freeway,102,Crime,Crime,Drama,Thriller,"comedy, fantasy, neo noir, murder, cult, violence, flashback, psychedelic, satire, romantic, revenge","comedy, fantasy, violence, romantic",TujjYkFcmho,test
1184,tt0116367,1996,From Dusk Till Dawn,108,Action,Action,Crime,Horror,"comedy, murder, cult, violence, horror, psychedelic, humor, action, plot twist, entertaining","comedy, violence, horror, humor, action",#NAME?,test
1186,tt0116483,1996,Happy Gilmore,92,Comedy,Comedy,Sport,,"cult, comedy, humor","comedy, humor",y1emDAYCfVQ,test
1187,tt0116488,1996,Hard Core Logo,92,Comedy,Comedy,Drama,Music,"comedy, violence, satire, romantic, storytelling, home movie","comedy, violence, romantic",CAw_HZ4GsFc,test
1188,tt0116493,1996,Harriet the Spy,100,Comedy,Comedy,Drama,Family,flashback,,pV1YuMsPO88,test
1189,tt0116508,1996,Heaven's Prisoners,132,Drama,Drama,Mystery,Thriller,"revenge, murder, plot twist",,hwuRDxzitek,test
1190,tt0116514,1996,Hellraiser: Bloodline,85,Horror,Horror,Sci-Fi,,"gothic, violence, horror, flashback, good versus evil, sadist","violence, horror, sadist",NoU_IizY9GM,test
1191,tt0116531,1996,High School High,86,Comedy,Comedy,Crime,Romance,"absurd, comedy",comedy,jBGru6cBEdU,test
1192,tt0116571,1996,House Arrest,108,Comedy,Comedy,Family,,"romantic, home movie",romantic,RQYNVWQe9no,test
1193,tt0116594,1996,I Shot Andy Warhol,103,Drama,Biography,Drama,,queer,,qAQRCcQlXXE,test
1194,tt0116607,1996,If These Walls Could Talk,97,Drama,Drama,Thriller,,"violence, murder, flashback",violence,21-ptEqzy0g,test
1195,tt0116629,1996,Independence Day,145,Action,Action,Adventure,Sci-Fi,"mystery, stupid, cult, humor, action, tragedy, suspenseful","mystery, humor, action, suspenseful",YcMnXc0taUI,test
1196,tt0116683,1996,James and the Giant Peach,79,Action,Adventure > Action,Animation,Family,"cult, fantasy, psychedelic, sadist","fantasy, sadist",iqrGesf2xbg,test
1197,tt0116695,1996,Jerry Maguire,139,Romance,Comedy,Drama,Romance,"comedy, humor, romantic","comedy, humor, romantic",D4pb2JuU6Y4,test
1198,tt0116705,1996,Jingle All the Way,89,Comedy,Adventure,Comedy,Family,comic,comic,Tcj_k50GJxc,test
1199,tt0116722,1996,Jude,123,Drama,Drama,Romance,,tragedy,,sigcSoe45oE,test
